"Aggregated Date/Time","Variable","Depth","Site Name","Latitude","Longitude","mean","median","p5","p95","lowest","highest"
2011-06-01T00:00,"wspeed_u","99999.9","Abbot_Point","-19.90061004","148.1010626",-3.0904111317222878,-3.13460198949812,-9.737779315547026,2.452900868821031,-11.393265144514537,3.798319699183104
2011-06-01T00:00,"wspeed_u","99999.9","Cairns","-16.89878375","145.8178076",-2.458305670663596,-2.6748287075985098,-5.753797742878235,1.036903192977612,-6.689939581208298,1.6812747221531061
2011-06-01T00:00,"wspeed_u","99999.9","Clairview","-22.06885743","149.8251086",-0.7615118036633919,-0.04310406429236126,-6.998246818928916,3.1003022628845938,-10.495763555657488,6.303062893116088
2011-06-01T00:00,"wspeed_u","99999.9","Gladstone","-23.64082179","151.2817002",-1.4605177992085439,-0.9642713405356806,-8.333890284954107,3.8890334119602126,-10.3217077555955,5.461277063057718
2011-06-01T00:00,"wspeed_u","99999.9","HayPoint","-21.15475782","149.3594377",-1.8476927881446275,-1.7580180249256503,-8.20212797649234,3.347521099258369,-9.676780361838732,4.672047958013583
2011-06-01T00:00,"wspeed_u","99999.9","Mourilyan","-17.58245583","146.1094631",-1.7632517144078523,-1.4467206427436745,-6.026850440901984,1.8499310289940525,-7.557135911728198,3.0446160182710362
2011-06-01T00:00,"wspeed_u","99999.9","OSRA","-14.41893939","144.7233729",-6.410915371813274,-6.567678481629437,-9.638364228684846,-3.016841362968001,-10.527827769806935,1.165394253869325
2011-06-01T00:00,"wspeed_u","99999.9","Townsville","-19.21198359","146.849004",-1.919996054065243,-1.5100820942995605,-8.059522912750198,2.0255740609561643,-10.003931279888711,2.9916013142214033
2011-06-01T00:00,"temp","-0.5","Abbot_Point","-19.90061004","148.1010626",23.26485303012975,23.247724214514964,22.32448603569402,24.132027826540956,22.166925123238734,24.492996589506607
2011-06-01T00:00,"temp","-0.5","Cairns","-16.89878375","145.8178076",23.492687558721833,23.378541294831628,22.550158865251994,24.521752327575147,22.239627424744363,24.9187562405774
2011-06-01T00:00,"temp","-0.5","Clairview","-22.06885743","149.8251086",21.52402527762868,21.52271801973627,20.479444336094605,22.504748417536476,20.322934053586845,22.709517710541256
2011-06-01T00:00,"temp","-0.5","Gladstone","-23.64082179","151.2817002",21.89109866619708,21.910206434594674,20.821860087523586,22.687650548261605,20.516977540079193,23.3491335924413
2011-06-01T00:00,"temp","-0.5","HayPoint","-21.15475782","149.3594377",21.715143755842032,21.833855458873764,20.575267799898853,22.563643674729875,20.436482166215782,22.749690537479477
2011-06-01T00:00,"temp","-0.5","Mourilyan","-17.58245583","146.1094631",23.566572472411565,23.48109735545612,22.573426417602207,24.464663020370654,22.431986714880104,24.948697809562088
2011-06-01T00:00,"temp","-0.5","OSRA","-14.41893939","144.7233729",23.719577042188014,23.794088229990688,23.05760090344177,24.271825253156198,22.971194856250342,24.42470648812118
2011-06-01T00:00,"temp","-0.5","Townsville","-19.21198359","146.849004",22.883684049820207,22.74035717822746,21.69579500156491,23.989262437768897,21.539337195590967,24.295869385828087
2011-06-01T00:00,"salt","-0.5","Abbot_Point","-19.90061004","148.1010626",33.89718892079937,33.89170991675659,33.69785333478709,34.145440676366256,33.667490527958286,34.15328060863432
2011-06-01T00:00,"salt","-0.5","Cairns","-16.89878375","145.8178076",33.37082618989656,33.37501388259701,33.21460033432512,33.518978525703496,33.097427692727805,33.55788072800122
2011-06-01T00:00,"salt","-0.5","Clairview","-22.06885743","149.8251086",34.0557765536549,34.03518344362664,33.880773670339735,34.28517044574868,33.84108829709892,34.36700449270017
2011-06-01T00:00,"salt","-0.5","Gladstone","-23.64082179","151.2817002",33.41671642714124,33.35510670738562,33.13584901247868,33.97605700997528,33.09488623818463,34.15799734165738
2011-06-01T00:00,"salt","-0.5","HayPoint","-21.15475782","149.3594377",33.83576811724887,33.79048212704178,33.73701476505396,34.06768734240497,33.72160127559316,34.10910888600837
2011-06-01T00:00,"salt","-0.5","Mourilyan","-17.58245583","146.1094631",32.870938678921775,32.89083907948272,32.49520395261892,33.21287963377538,32.35536068281941,33.25181460258477
2011-06-01T00:00,"salt","-0.5","OSRA","-14.41893939","144.7233729",34.04059116289605,34.045177742194234,33.59688055657538,34.416714589432516,33.523241975980156,34.42187662795097
2011-06-01T00:00,"salt","-0.5","Townsville","-19.21198359","146.849004",33.435089086583055,33.427218921443846,33.227089480142865,33.75470443578153,33.20624357320686,33.83061374128048
2011-07-01T00:00,"eta","99999.9","Abbot_Point","-19.90061004","148.1010626",-0.0808444012738908,-0.10597607595280861,-1.3271573591603296,1.4100285810740374,-1.804009640885471,1.9407797744624493
2011-07-01T00:00,"eta","99999.9","Cairns","-16.89878375","145.8178076",-0.01580103814986802,-0.051774497603574915,-1.0937527305560997,1.1904876195399325,-1.5430056495589435,1.6139409328737748
2011-07-01T00:00,"eta","99999.9","Clairview","-22.06885743","149.8251086",-0.1665068549857678,-0.18221892941759618,-3.1004560473387692,3.226086107312228,-3.745974984346104,4.310814091126807
2011-07-01T00:00,"eta","99999.9","Gladstone","-23.64082179","151.2817002",-0.18220979382172942,-0.2312381275105437,-1.6026744156850972,1.6223913314878404,-1.9984046800137312,2.2039298054103553
2011-07-01T00:00,"eta","99999.9","HayPoint","-21.15475782","149.3594377",-0.13336188979713126,-0.20395422660634357,-2.42830635581646,2.515076265614938,-3.078098889476676,3.408799628808314
2011-07-01T00:00,"eta","99999.9","Mourilyan","-17.58245583","146.1094631",-0.01678594209826338,-0.04962392599706937,-1.1261444863619414,1.256565549821527,-1.5708022093519802,1.6862937081315978
2011-07-01T00:00,"eta","99999.9","OSRA","-14.41893939","144.7233729",0.018481684725503177,-0.006820710270978073,-1.0365427933410138,1.1813810012601538,-1.4015798654113656,1.572699773890831
2011-07-01T00:00,"eta","99999.9","Townsville","-19.21198359","146.849004",-0.05683990129877353,-0.09012540035053059,-1.3969291552264609,1.504145822399535,-1.8936240112841458,2.0581161955510185
2011-07-01T00:00,"v","-0.5","Abbot_Point","-19.90061004","148.1010626",0.013675454579566823,0.010940662712580523,-0.048728059794694474,0.08979891125106446,-0.07122548788042192,0.11715370614671322
2011-07-01T00:00,"v","-0.5","Cairns","-16.89878375","145.8178076",0.0015533400319344057,0.002345045935359033,-0.0642428085787349,0.05928767835119268,-0.09110947260346869,0.07724063289287993
2011-07-01T00:00,"v","-0.5","Clairview","-22.06885743","149.8251086",0.0689443194407748,0.15339879736000042,-1.007047140686425,1.0856526132730964,-1.1820201939618893,1.2216261871851901
2011-07-01T00:00,"v","-0.5","Gladstone","-23.64082179","151.2817002",0.019235889845702934,0.019025472882208436,-0.15247336410732418,0.19459394228775853,-0.20021241305874873,0.2890808334687079
2011-07-01T00:00,"v","-0.5","HayPoint","-21.15475782","149.3594377",0.0437816840050501,0.04725246099074073,-0.4268576602852752,0.5394747207972749,-0.5070021980368495,0.6202432665001263
2011-07-01T00:00,"v","-0.5","Mourilyan","-17.58245583","146.1094631",0.07781258830385265,0.0730213244025968,-0.05262686792318144,0.22372979503964835,-0.10524415976369537,0.28442138059708577
2011-07-01T00:00,"v","-0.5","OSRA","-14.41893939","144.7233729",0.10544032950579615,0.1012153599494629,-0.022618443684047453,0.23056560662406722,-0.09970755889757982,0.27924809921936944
2011-07-01T00:00,"v","-0.5","Townsville","-19.21198359","146.849004",0.0016474720002595646,0.008622098648376089,-0.11775434278262066,0.10633683931410125,-0.1688890929755008,0.13536091705908804
2011-07-01T00:00,"u","-0.5","Abbot_Point","-19.90061004","148.1010626",-0.04043986694675841,-0.03986565746985969,-0.16090427789542985,0.07160319636243534,-0.21463679697229346,0.1044002606926426
2011-07-01T00:00,"u","-0.5","Cairns","-16.89878375","145.8178076",-9.456551261682651E-4,8.150412358966842E-4,-0.11521160595288953,0.09720373041956108,-0.16009031279717642,0.12944657020525233
2011-07-01T00:00,"u","-0.5","Clairview","-22.06885743","149.8251086",-0.013970060527761115,0.02970643878157791,-0.37700442707269205,0.28698426501914326,-0.4374191777697945,0.33768032327768127
2011-07-01T00:00,"u","-0.5","Gladstone","-23.64082179","151.2817002",-0.016118552813086207,-0.009773634081484234,-0.11639015136860263,0.07099652129851196,-0.1530991060726954,0.11627208929953181
2011-07-01T00:00,"u","-0.5","HayPoint","-21.15475782","149.3594377",-0.011875229251841153,-0.0131469929842297,-0.19330330208471522,0.14336315965398902,-0.24505754247832248,0.20618631656246025
2011-07-01T00:00,"u","-0.5","Mourilyan","-17.58245583","146.1094631",-0.014483259033917983,-0.011526586622806131,-0.06469282938099152,0.0294912914224895,-0.09040889582160687,0.06265043343997469
2011-07-01T00:00,"u","-0.5","OSRA","-14.41893939","144.7233729",-0.14113359092379646,-0.1348825917906336,-0.22676869142372097,-0.07464909170971007,-0.2924009864785233,-0.04827687748668124
2011-07-01T00:00,"u","-0.5","Townsville","-19.21198359","146.849004",-0.0037852183645134306,-0.001225302484090606,-0.037996375602030334,0.024626927153907508,-0.04965870181587904,0.03620217329008789
2011-07-01T00:00,"wspeed_v","99999.9","Abbot_Point","-19.90061004","148.1010626",2.873192410763498,3.304491224474843,-1.7734322147215325,6.10429068416243,-4.219242825708032,7.693489259003849
2011-07-01T00:00,"wspeed_v","99999.9","Cairns","-16.89878375","145.8178076",4.8057654422512694,4.814681474699747,2.7615023813033575,7.043314784390879,2.0389427158949216,7.843971457475476
2011-07-01T00:00,"wspeed_v","99999.9","Clairview","-22.06885743","149.8251086",3.7456560465633366,4.156669724339422,-1.6237403858453439,8.308960449527733,-3.358489825998166,9.99949375819368
2011-07-01T00:00,"wspeed_v","99999.9","Gladstone","-23.64082179","151.2817002",3.138146386800946,3.5256736898561227,-1.647740085992486,6.766613114827057,-3.254311651985748,9.185255080700543
2011-07-01T00:00,"wspeed_v","99999.9","HayPoint","-21.15475782","149.3594377",4.616311185585698,4.73117996227575,0.18636678804994528,7.964268621059008,-3.7282874188409085,10.788825236478154
2011-07-01T00:00,"wspeed_v","99999.9","Mourilyan","-17.58245583","146.1094631",4.723654484588012,4.711379922066088,2.159182356387751,7.400974585786347,1.3693360170239997,8.720567194858827
2011-07-01T00:00,"wspeed_v","99999.9","OSRA","-14.41893939","144.7233729",5.4151729623609715,5.608706834120089,2.729224205465675,7.4129062240414205,1.6432069252221986,8.293854444282733
2011-07-01T00:00,"wspeed_v","99999.9","Townsville","-19.21198359","146.849004",1.8857657411781297,2.2517291956753396,-1.4381026554996093,4.7202348211010765,-3.654938757212627,6.8772582024860425
2011-07-01T00:00,"wspeed_u","99999.9","Abbot_Point","-19.90061004","148.1010626",-3.9997499344738534,-4.234812982453286,-8.487040640604372,0.9249277607160048,-9.393430298030351,2.5315613613047594
2011-07-01T00:00,"wspeed_u","99999.9","Cairns","-16.89878375","145.8178076",-2.797432613357137,-2.974002136189052,-5.536284678274601,0.31425473911140483,-6.725426364869093,1.3984061762088804
2011-07-01T00:00,"wspeed_u","99999.9","Clairview","-22.06885743","149.8251086",-1.2522529017641237,-0.577099727414892,-6.316561406590902,2.3963050932970464,-8.264789441724743,4.407495125364604
2011-07-01T00:00,"wspeed_u","99999.9","Gladstone","-23.64082179","151.2817002",-1.811458652522694,-1.9778292129759136,-7.049861010897103,3.758614272847434,-9.209391128760887,5.927222406606798
2011-07-01T00:00,"wspeed_u","99999.9","HayPoint","-21.15475782","149.3594377",-2.446153607957081,-2.7215012379153083,-6.106891276601475,1.8677098250762416,-9.130972998316258,3.3814063090823963
2011-07-01T00:00,"wspeed_u","99999.9","Mourilyan","-17.58245583","146.1094631",-2.2592390699533555,-2.539120638612493,-5.29430029083696,1.2292785072153394,-6.849022384505886,2.6645168060026934
2011-07-01T00:00,"wspeed_u","99999.9","OSRA","-14.41893939","144.7233729",-7.410197286742995,-7.664355092562819,-9.762079197750205,-4.2853769705459,-11.532966089496462,-2.550849047169179
2011-07-01T00:00,"wspeed_u","99999.9","Townsville","-19.21198359","146.849004",-2.8616788162703592,-2.5332034898339755,-7.665572083470003,0.9897029321224352,-9.354283557631065,2.5453809456616803
2011-07-01T00:00,"temp","-0.5","Abbot_Point","-19.90061004","148.1010626",21.882203799641534,21.871894748689527,21.509348027491544,22.26121961077934,21.35538020930601,22.797879349587387
2011-07-01T00:00,"temp","-0.5","Cairns","-16.89878375","145.8178076",22.422820612349838,22.41345550393086,21.97362628932282,22.89901242630313,21.806670035989935,23.254994853594585
2011-07-01T00:00,"temp","-0.5","Clairview","-22.06885743","149.8251086",20.325429221493632,20.32221658199696,19.857502592357513,20.771919529874477,19.65157697231558,20.995518890839634
2011-07-01T00:00,"temp","-0.5","Gladstone","-23.64082179","151.2817002",20.25164444519267,20.24637558709482,19.890193557523432,20.701014380271854,19.797518183077514,21.21548502433016
2011-07-01T00:00,"temp","-0.5","HayPoint","-21.15475782","149.3594377",20.264960253636637,20.257512152133433,20.044564410761488,20.539279581144974,20.002767396802486,20.693366213420365
2011-07-01T00:00,"temp","-0.5","Mourilyan","-17.58245583","146.1094631",22.2665591033533,22.258741600171838,22.05703280949195,22.515243542892485,21.954536427497743,22.734761104619654
2011-07-01T00:00,"temp","-0.5","OSRA","-14.41893939","144.7233729",22.650160380487584,22.617784843121836,22.332563275880506,23.0912366670631,22.2313177842831,23.339987330689265
2011-07-01T00:00,"temp","-0.5","Townsville","-19.21198359","146.849004",21.95718035767244,21.978850357108904,21.4581317884205,22.368059389681672,21.291118071601545,22.849816208320316
2011-07-01T00:00,"salt","-0.5","Abbot_Point","-19.90061004","148.1010626",34.24064193542328,34.255583095464175,34.147910543160734,34.293086164064015,34.138633814244514,34.30657233573707
2011-07-01T00:00,"salt","-0.5","Cairns","-16.89878375","145.8178076",33.325078781635945,33.32596538457889,33.07237837778206,33.63054899740498,32.91392551288592,33.7689608525124
2011-07-01T00:00,"salt","-0.5","Clairview","-22.06885743","149.8251086",34.55473324988177,34.57042568556273,34.36000971172739,34.72550496330085,34.30884650921212,34.74908916966746
2011-07-01T00:00,"salt","-0.5","Gladstone","-23.64082179","151.2817002",34.248704776460606,34.24185039439922,33.975154795257176,34.44663222860474,33.77897015351236,34.46770547740356
2011-07-01T00:00,"salt","-0.5","HayPoint","-21.15475782","149.3594377",34.26920251386994,34.27959212629914,34.13341713418833,34.46572973394771,34.11112109366998,34.49933509520281
2011-07-01T00:00,"salt","-0.5","Mourilyan","-17.58245583","146.1094631",32.926612588229005,32.904568751477065,32.23915425013642,33.59823021707277,32.13200517840973,33.659671888860856
2011-07-01T00:00,"salt","-0.5","OSRA","-14.41893939","144.7233729",34.41770234833808,34.43484126331871,34.36324081010841,34.47409801311656,34.358299163953504,34.51433141251539
2011-07-01T00:00,"salt","-0.5","Townsville","-19.21198359","146.849004",34.15838536749397,34.16506110266663,33.891899543502944,34.41579441746499,33.83052822150914,34.45145647106111
2011-08-01T00:00,"eta","99999.9","Abbot_Point","-19.90061004","148.1010626",-0.15653292411298575,-0.15555864249528548,-1.4443861825931086,1.2478829640900082,-1.9150944829690724,1.716408048468308
2011-08-01T00:00,"eta","99999.9","Cairns","-16.89878375","145.8178076",-0.08294464241821146,-0.0891975054719322,-1.1592111264700635,1.0550212616939871,-1.6044850979995227,1.4488388018717604
2011-08-01T00:00,"eta","99999.9","Clairview","-22.06885743","149.8251086",-0.22859042363867357,-0.291754399162485,-3.3158833448976264,3.1184739197861933,-3.88139619267607,3.947229391787601
2011-08-01T00:00,"eta","99999.9","Gladstone","-23.64082179","151.2817002",-0.2568618250635982,-0.29867920301722223,-1.7540810790252752,1.4595233055266008,-2.124918682641835,1.9516931686456134
2011-08-01T00:00,"eta","99999.9","HayPoint","-21.15475782","149.3594377",-0.20766204289366044,-0.21717832401256768,-2.649577527640265,2.297333907372557,-3.216207073984133,3.155734668586811
2011-08-01T00:00,"eta","99999.9","Mourilyan","-17.58245583","146.1094631",-0.10094021126962098,-0.11060420529405283,-1.1836776268515967,1.0642705378872146,-1.627595584198554,1.4743273199198157
2011-08-01T00:00,"eta","99999.9","OSRA","-14.41893939","144.7233729",-0.028579999922113873,-0.02253169102544056,-1.0233369007764341,1.0379849328425217,-1.4839613870222768,1.4392215639658226
2011-08-01T00:00,"eta","99999.9","Townsville","-19.21198359","146.849004",-0.13631364773402987,-0.15838128582096755,-1.4722564135309266,1.3307217122706234,-1.9880637152101857,1.8450575417510373
2011-08-01T00:00,"v","-0.5","Abbot_Point","-19.90061004","148.1010626",0.011956355980163634,0.013281015641890544,-0.06228450821466028,0.0860456293612413,-0.11955195699008825,0.11474395035396523
2011-08-01T00:00,"v","-0.5","Cairns","-16.89878375","145.8178076",0.0013320555767268277,0.002312924373152977,-0.06777819609738146,0.06777082278781552,-0.09642480752793571,0.08924760079166437
2011-08-01T00:00,"v","-0.5","Clairview","-22.06885743","149.8251086",0.07048832191948405,0.13159828429303205,-1.036159354471447,1.121781082385416,-1.1914762389124325,1.2702876777409264
2011-08-01T00:00,"v","-0.5","Gladstone","-23.64082179","151.2817002",0.01778638626254453,0.023268064416948404,-0.18094123179365004,0.1965404976742877,-0.27944254059572887,0.27652417921401945
2011-08-01T00:00,"v","-0.5","HayPoint","-21.15475782","149.3594377",0.047923565461910296,0.0596613582493745,-0.465503223602405,0.54736269965381,-0.5314802638003715,0.6349733314890449
2011-08-01T00:00,"v","-0.5","Mourilyan","-17.58245583","146.1094631",0.055963900324006,0.06420634012774261,-0.12157463934359113,0.20908865191765244,-0.29354197913990077,0.2762516356769857
2011-08-01T00:00,"v","-0.5","OSRA","-14.41893939","144.7233729",0.09096345740620691,0.10117064546215067,-0.0780823436646021,0.21643575866790968,-0.2504560113683709,0.2533082883475844
2011-08-01T00:00,"v","-0.5","Townsville","-19.21198359","146.849004",0.002002660446227776,0.009632602442982587,-0.12869421082512933,0.11252688604527661,-0.16762205107629946,0.14901126503086093
2011-08-01T00:00,"u","-0.5","Abbot_Point","-19.90061004","148.1010626",-0.04022605331455511,-0.048470140046659636,-0.1765052082624742,0.10283163254489304,-0.2518712464504316,0.14994397202067838
2011-08-01T00:00,"u","-0.5","Cairns","-16.89878375","145.8178076",-2.6373348625988494E-4,7.952574860531129E-4,-0.11577768420496584,0.11424485749497947,-0.16941126620388544,0.1421980108144086
2011-08-01T00:00,"u","-0.5","Clairview","-22.06885743","149.8251086",-0.014989670621197979,0.03690225177488952,-0.38452390316905366,0.2963541619628085,-0.44170557525496945,0.3341973942886762
2011-08-01T00:00,"u","-0.5","Gladstone","-23.64082179","151.2817002",-0.01987378662117998,-0.024710802270039692,-0.11466317768797632,0.08853269916507299,-0.15187613403768066,0.1231366150121103
2011-08-01T00:00,"u","-0.5","HayPoint","-21.15475782","149.3594377",-0.01457532673566965,-0.022243591164983464,-0.1835545354773359,0.1657316608617914,-0.23383384590148024,0.21915582300935074
2011-08-01T00:00,"u","-0.5","Mourilyan","-17.58245583","146.1094631",-0.014327091583979216,-0.014591606210771062,-0.07212219609215305,0.04915365195345692,-0.0963059353121764,0.10826902832679193
2011-08-01T00:00,"u","-0.5","OSRA","-14.41893939","144.7233729",-0.12373257900855894,-0.1444847304098235,-0.22047111050321375,0.0905999586271648,-0.26372060810612835,0.17433937262206867
2011-08-01T00:00,"u","-0.5","Townsville","-19.21198359","146.849004",-0.0039052305301178728,-0.00262412823117358,-0.0374623198140383,0.027959554782827377,-0.05599158214840421,0.0389743398309376
2011-08-01T00:00,"wspeed_v","99999.9","Abbot_Point","-19.90061004","148.1010626",2.4055873322576673,2.957669471585825,-2.9947128703543138,6.208982747382961,-6.199741208325502,7.352240297958403
2011-08-01T00:00,"wspeed_v","99999.9","Cairns","-16.89878375","145.8178076",3.9828412660223744,4.356644107734591,-0.1881618092466787,6.842254214675373,-5.961358342419264,8.394983970891085
2011-08-01T00:00,"wspeed_v","99999.9","Clairview","-22.06885743","149.8251086",1.873846499937893,1.8381992796204967,-4.643763021787617,7.734326404704753,-8.175284699711064,10.629225641663083
2011-08-01T00:00,"wspeed_v","99999.9","Gladstone","-23.64082179","151.2817002",2.0679418804757255,1.810938725254,-4.247485742286334,8.99275331783465,-8.295872146010979,11.133942836135578
2011-08-01T00:00,"wspeed_v","99999.9","HayPoint","-21.15475782","149.3594377",3.37740357527697,3.6788911416768655,-4.137859233792656,9.320330691423228,-7.689163442609482,11.709263359443764
2011-08-01T00:00,"wspeed_v","99999.9","Mourilyan","-17.58245583","146.1094631",3.770747601203964,4.086259765902071,-1.9051214518864685,7.570464133177826,-5.830201389968743,10.405065393926087
2011-08-01T00:00,"wspeed_v","99999.9","OSRA","-14.41893939","144.7233729",3.972416390964724,4.369963365883583,-1.8446817265812934,6.731691015205731,-5.7265556407450395,8.361602002979614
2011-08-01T00:00,"wspeed_v","99999.9","Townsville","-19.21198359","146.849004",1.4130764641066995,1.7771281288571268,-2.4087984018959827,4.398970993842265,-5.695221776865268,7.217762980058034
2011-08-01T00:00,"wspeed_u","99999.9","Abbot_Point","-19.90061004","148.1010626",-3.973970368803269,-4.31524420118151,-9.034085922127925,2.7652812548625283,-10.68187746186238,7.4051936773088105
2011-08-01T00:00,"wspeed_u","99999.9","Cairns","-16.89878375","145.8178076",-2.7778717522157903,-2.7521362403997136,-6.1406577922551895,1.3685090166667473,-7.333163789772023,2.8378599937835194
2011-08-01T00:00,"wspeed_u","99999.9","Clairview","-22.06885743","149.8251086",-2.245177492655654,-2.4100279675389253,-6.64658129245476,2.928737044590755,-8.18061591389889,7.3111897577170915
2011-08-01T00:00,"wspeed_u","99999.9","Gladstone","-23.64082179","151.2817002",-2.8092611986423757,-3.3203920133566394,-7.346453314457043,3.3449037213057253,-9.496399642569912,5.933074671555098
2011-08-01T00:00,"wspeed_u","99999.9","HayPoint","-21.15475782","149.3594377",-2.6990047852801853,-3.211008918407071,-6.316157557815652,3.1610520258020305,-7.5672217852665415,5.751727582707316
2011-08-01T00:00,"wspeed_u","99999.9","Mourilyan","-17.58245583","146.1094631",-2.2848136026132915,-2.6079391629391777,-5.858951550166818,1.8176330133277832,-7.185844954283418,2.558012823590425
2011-08-01T00:00,"wspeed_u","99999.9","OSRA","-14.41893939","144.7233729",-7.074628313352731,-7.73190979555279,-9.731476808773152,-0.7218050662345276,-10.494892063223542,2.5253041535005205
2011-08-01T00:00,"wspeed_u","99999.9","Townsville","-19.21198359","146.849004",-2.678914591725186,-2.6007649525748118,-7.441666590114767,2.023731731278848,-9.719913526353126,3.462567714151059
2011-08-01T00:00,"temp","-0.5","Abbot_Point","-19.90061004","148.1010626",21.796097117245615,21.725995921345888,21.293141244655068,22.589251902023815,21.188372853883877,23.2455270907104
2011-08-01T00:00,"temp","-0.5","Cairns","-16.89878375","145.8178076",22.994415659647085,22.967245898036154,22.01449500045696,24.257282835202073,21.71093998215208,24.788579908216665
2011-08-01T00:00,"temp","-0.5","Clairview","-22.06885743","149.8251086",20.710347653357566,20.710728539517966,20.226629940317164,21.24517698941195,20.02846589258702,21.451298373537448
2011-08-01T00:00,"temp","-0.5","Gladstone","-23.64082179","151.2817002",20.10793261282191,20.04202688858852,19.81368152009443,20.625460755256388,19.694301460786633,21.022727957826696
2011-08-01T00:00,"temp","-0.5","HayPoint","-21.15475782","149.3594377",20.652697076805957,20.690846084154646,20.097162788410515,21.106031068044057,20.00836640992235,21.25627092282301
2011-08-01T00:00,"temp","-0.5","Mourilyan","-17.58245583","146.1094631",22.787140953516374,22.794130568224617,22.057761201713767,23.77642397345861,21.87341565090809,24.28916654680738
2011-08-01T00:00,"temp","-0.5","OSRA","-14.41893939","144.7233729",22.984828879117636,22.963389612727248,22.46196167038454,24.045610881252287,22.376397117909637,24.352081640847565
2011-08-01T00:00,"temp","-0.5","Townsville","-19.21198359","146.849004",22.33301815319941,22.325161734085402,21.589104394170935,23.317247294386018,21.423855135448534,23.63941468596485
2011-08-01T00:00,"salt","-0.5","Abbot_Point","-19.90061004","148.1010626",34.417261770185625,34.39429798778152,34.30487625641582,34.56616265701476,34.290361548113644,34.58128780181841
2011-08-01T00:00,"salt","-0.5","Cairns","-16.89878375","145.8178076",33.78251269192359,33.74198524031763,33.48805141169401,34.18953163317738,33.311278564364336,34.29225208250947
2011-08-01T00:00,"salt","-0.5","Clairview","-22.06885743","149.8251086",34.88371202930625,34.88253117077193,34.760049058156326,35.011277342550585,34.737239460477404,35.04615961036543
2011-08-01T00:00,"salt","-0.5","Gladstone","-23.64082179","151.2817002",34.512891325380245,34.468607629726115,34.101915016258616,34.94361017713739,34.070175531100865,34.98312262012689
2011-08-01T00:00,"salt","-0.5","HayPoint","-21.15475782","149.3594377",34.71440639352754,34.68773360293252,34.53300005155684,34.92251916086177,34.49748253832763,34.93628914739335
2011-08-01T00:00,"salt","-0.5","Mourilyan","-17.58245583","146.1094631",33.70417708886619,33.734553580589576,33.38177448745564,34.006403743509146,33.191599813268255,34.058167212493366
2011-08-01T00:00,"salt","-0.5","OSRA","-14.41893939","144.7233729",34.84561958426824,34.857036333459384,34.57897751298644,35.03373206474444,34.51535056249046,35.096595359216465
2011-08-01T00:00,"salt","-0.5","Townsville","-19.21198359","146.849004",34.649283987060166,34.65148467039622,34.48371375069561,34.76579125723287,34.45009539400378,34.77449223176225
2011-09-01T00:00,"eta","99999.9","Abbot_Point","-19.90061004","148.1010626",-0.08644697881038742,-0.09280880220765789,-1.329329451038487,1.2409082509619775,-1.6928126217823871,1.6684402236196685
2011-09-01T00:00,"eta","99999.9","Cairns","-16.89878375","145.8178076",0.006195193695871153,-0.015988245785273383,-1.0098598438393434,1.0988181533842718,-1.3758263574310168,1.5007526779883653
2011-09-01T00:00,"eta","99999.9","Clairview","-22.06885743","149.8251086",-0.15686727392237435,-0.1993689934108316,-3.2349204120777406,3.1167017197948144,-3.7098725758845186,3.935088480750267
2011-09-01T00:00,"eta","99999.9","Gladstone","-23.64082179","151.2817002",-0.19095334102741274,-0.24251765803453612,-1.6710142562961814,1.40899237766286,-1.9975817711486297,1.9221426935554595
2011-09-01T00:00,"eta","99999.9","HayPoint","-21.15475782","149.3594377",-0.14079320598441217,-0.1533109994677787,-2.5563177125594994,2.3175745729499826,-3.024409164354925,2.993350826128383
2011-09-01T00:00,"eta","99999.9","Mourilyan","-17.58245583","146.1094631",-0.015238196814832749,-0.049420278373409614,-1.049100598940743,1.1091024352922185,-1.4083876085275302,1.5491619147425273
2011-09-01T00:00,"eta","99999.9","OSRA","-14.41893939","144.7233729",0.08533784344988066,0.06895887011866515,-0.8872339792471078,1.1752351233884197,-1.2068140628795518,1.5393636684505132
2011-09-01T00:00,"eta","99999.9","Townsville","-19.21198359","146.849004",-0.054438150578206036,-0.06690373063021404,-1.3641645390760497,1.410148103837824,-1.7894324965951542,1.863090182722959
2011-09-01T00:00,"v","-0.5","Abbot_Point","-19.90061004","148.1010626",0.011976064151314749,0.011838843812662259,-0.0652632336145285,0.08233788415053153,-0.13023171039996434,0.12318852854856714
2011-09-01T00:00,"v","-0.5","Cairns","-16.89878375","145.8178076",8.808235617743794E-4,0.003605202686042746,-0.05970006208974427,0.06523592052883927,-0.09338250342963027,0.08412617576304939
2011-09-01T00:00,"v","-0.5","Clairview","-22.06885743","149.8251086",0.0682564740892588,0.1510686662777898,-1.0296323012111024,1.1207648610749257,-1.1785323368487195,1.2761683777946216
2011-09-01T00:00,"v","-0.5","Gladstone","-23.64082179","151.2817002",0.024103183158601077,0.02654863660575064,-0.1710746945544575,0.21338138829924627,-0.2932416572965132,0.27919878226525513
2011-09-01T00:00,"v","-0.5","HayPoint","-21.15475782","149.3594377",0.041471902361978855,0.05127934209954024,-0.4750703994543073,0.5350580018568228,-0.5834365502980091,0.6714720030167707
2011-09-01T00:00,"v","-0.5","Mourilyan","-17.58245583","146.1094631",0.03529800788615646,0.05325449282397992,-0.14749622369001034,0.18152462602605923,-0.27540793385698165,0.23329947383903213
